tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,Adult,Animation,Fantasy,GameShow,History,Music,Musical,News,RealityTV,SciFi,Short,Sport,TalkShow,War,Western,averageRating,numVotes,budget,revenue,isTopActor,isTopDirector,yearsSinceProduced
tt1024666,Session,Session,0,2011,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,156.0,1500000,1612259,0,0,10
tt1024715,Choke,Choke,0,2008,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,32238.0,3000000,3982459,0,0,13
tt1024943,Om Shanti Om,Om Shanti Om,0,2007,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,41429.0,9100000,37707444,0,0,14
tt1024983,Scream,Grido,0,2006,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,9.0,14000000,173046663,0,0,15
tt1027718,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,0,2010,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,101037.0,70000000,134748021,1,1,11
tt1027862,Swing Vote,Swing Vote,0,2008,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,18351.0,21000000,17600000,0,0,13
tt1028528,Death Proof,Death Proof,0,2007,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,280675.0,25000000,30207393,0,1,14
tt1028532,Hachi: A Dog's Tale,Hachi: A Dog's Tale,0,2009,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,268784.0,16000000,46749646,0,0,12
tt1028576,Secretariat,Secretariat,0,2010,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,27698.0,35000000,60321861,0,0,11
tt1029234,Martyrs,Martyrs,0,2008,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,88860.0,6500000,1100000,0,0,13
tt1029285,The Errand of Angels,The Errand of Angels,0,2008,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,277.0,160000,195184,0,0,13
tt1029360,Poltergeist,Poltergeist,0,2015,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,56977.0,35000000,95437994,0,1,6
tt10294046,Halloween,Halloween,0,2013,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,14.0,20000000,127000000,0,0,8
tt1031941,Life,Life,0,2007,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,30.0,120000000,363258859,0,0,14
tt1031969,The Rocker,The Rocker,0,2008,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2,37900.0,15000000,8762890,0,0,13
tt1032207,Lynch,Lynch,0,2007,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,878.0,179554,311470,0,1,14
tt1032751,The Warrior's Way,The Warrior's Way,0,2010,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.3,26051.0,42000000,11087569,1,0,11
tt1032755,RocknRolla,RocknRolla,0,2008,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,244448.0,18000000,25739015,0,1,13
tt1032815,"I Love You, Beth Cooper","I Love You, Beth Cooper",0,2009,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,34494.0,18000000,15345201,0,0,12
tt1032825,The Other Woman,Love and Other Impossible Pursuits,0,2009,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,19101.0,40000000,196781193,0,0,12
tt1032846,"4 Months, 3 Weeks and 2 Days","4 luni, 3 saptamâni si 2 zile",0,2007,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,58753.0,852510,1185783,0,0,14
tt1033575,The Descendants,The Descendants,0,2011,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,237472.0,20000000,177243185,0,0,10
tt1033643,What Happens in Vegas,What Happens in Vegas,0,2008,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,171072.0,35000000,219375562,0,0,13
tt1034032,Gamer,Gamer,0,2009,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,132911.0,50000000,40828540,0,0,12
tt1034303,Defiance,Defiance,0,2008,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.2,143686.0,32000000,51155219,0,0,13
tt1034314,Iron Sky,Iron Sky,0,2012,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,92857.0,7500000,10109659,0,0,9
tt1034320,Private Valentine: Blonde & Dangerous,Major Movie Star,0,2008,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4163.0,30000000,103971,0,0,13
tt1034331,Righteous Kill,Righteous Kill,0,2008,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,86834.0,60000000,79498846,1,0,13
tt1034389,The Eagle,The Eagle,0,2011,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,68351.0,23000000,46152411,0,0,10
tt1035733,Jump,Tiao chu qu,0,2009,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,260.0,50000000,188441614,0,0,12
tt1037705,The Book of Eli,The Book of Eli,0,2010,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,305657.0,80000000,157107755,1,0,11
tt1038685,The King of Fighters,The King of Fighters,0,2010,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,4258.0,12000000,2000371,0,0,11
tt1038686,Legion,Legion,0,2010,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3,102896.0,26000000,67918658,0,0,11
tt1038919,The Bounty Hunter,The Bounty Hunter,0,2010,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,124949.0,40000000,136333522,0,0,11
tt1038988,REC,[Rec],0,2007,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,173234.0,1500000,32511655,0,0,14
tt1039952,Citizen,Citizen,0,2001,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2988.0,53000000,126690726,0,0,20
tt1039959,Enter the Dragon,Enter the Dragon,0,2006,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.7,33.0,10000000,21485066,0,0,15
tt1039969,The Last Lear,The Last Lear,0,2007,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1094.0,1500000,202000,0,0,14
tt1041804,The Nutcracker: The Untold Story,The Nutcracker in 3D,0,2010,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2,3753.0,90000000,17177993,0,0,11
tt1041829,The Proposal,The Proposal,0,2009,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,309534.0,40000000,317375031,0,0,12
tt1042499,Filth and Wisdom,Filth and Wisdom,0,2008,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.6,2523.0,3500000,354628,0,0,13
tt1042877,Cadillac Records,Cadillac Records,0,2008,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0,20926.0,12000000,8880045,0,0,13
tt1043568,Vice,Tiski,0,2007,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,384.0,60000000,76073488,0,0,14
tt1043726,The Legend of Hercules,The Legend of Hercules,0,2014,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2,53819.0,70000000,61279452,0,0,7
tt1043838,Conspiracy,Conspiracy,0,2008,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3907.0,75000000,136982834,0,0,13
tt1045658,Silver Linings Playbook,Silver Linings Playbook,0,2012,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,684215.0,21000000,236412453,1,1,9
tt1045772,I Love You Phillip Morris,I Love You Phillip Morris,0,2009,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,93996.0,13000000,20768906,1,0,12
tt1045778,Year One,Year One,0,2009,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,95732.0,60000000,62357900,0,1,12
tt1046163,My Best Friend's Girl,My Best Friend's Girl,0,2008,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,43664.0,20000000,41624687,0,0,13
tt1046173,G.I. Joe: The Rise of Cobra,G.I. Joe: The Rise of Cobra,0,2009,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,205229.0,175000000,302469017,0,0,12
tt1046936,Hurt,Hurt,0,2009,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,1535.0,15000000,49230772,0,0,12
tt1046997,Miracle at St. Anna,Miracle at St. Anna,0,2008,160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.1,18429.0,45000000,9323833,0,1,13
tt1047445,Big Game,Big Game,0,2008,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,307.0,8500000,7500000,0,0,13
tt1047540,Parental Guidance,Parental Guidance,0,2012,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,25545.0,25000000,119772232,0,0,9
tt1047810,The City,The City,0,2007,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,27.0,65000000,415252786,0,0,14
tt1049405,The Other End of the Line,The Other End of the Line,0,2007,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,5999.0,14000000,115592,0,0,14
tt1049406,Pablo,Pablo,0,2012,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,187.0,4667008,17535962,0,0,9
tt1049413,Up,Up,0,2009,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,983012.0,175000000,735099082,1,0,12
tt1050739,Roadside Romeo,Roadside Romeo,0,2008,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,1430.0,7000000,1100000,0,0,13
tt1051904,Goosebumps,Goosebumps,0,2015,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,85473.0,58000000,158162788,0,0,6
tt1053424,Repo Men,Repo Men,0,2010,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.3,104444.0,32000000,18409891,0,0,11
tt1053810,The Big Year,The Big Year,0,2011,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,43833.0,41000000,8179416,0,1,10
tt1053859,The Grudge 3,The Grudge 3,0,2009,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,18201.0,5000000,38610009,0,0,12
tt1054606,The Imaginarium of Doctor Parnassus,The Imaginarium of Doctor Parnassus,0,2009,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8,147214.0,30000000,64352607,1,1,12
tt1055292,Life as We Know It,Life as We Know It,0,2010,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,127900.0,38000000,105734416,0,0,11
tt1055369,Transformers: Revenge of the Fallen,Transformers: Revenge of the Fallen,0,2009,149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,396041.0,200000000,836303693,0,0,12
tt1056036,Animals,Animals,0,2009,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,848.0,22500000,29252978,0,0,12
tt1057500,Invictus,Invictus,0,2009,134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3,155431.0,60000000,122426792,1,1,12
tt1057581,How to Be,How to Be,0,2008,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,3861.0,38000000,112343513,0,0,13
tt1058017,The Invention of Lying,The Invention of Lying,0,2009,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4,135730.0,18500000,32406507,0,0,12
tt1059786,Eagle Eye,Eagle Eye,0,2008,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,182858.0,80000000,178800000,0,0,13
tt1059802,Jump!,Jump!,0,2007,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,90.0,50000000,188441614,0,0,14
tt1059929,Heart,Heart,0,2006,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,349.0,17000000,17185632,0,0,15
tt1060277,Cloverfield,Cloverfield,0,2008,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,385326.0,25000000,170764026,0,1,13
tt1062960,Rewind,Rewind,0,2007,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,11.0,20000000,30600000,0,0,14
tt1063669,The Wave,Die Welle,0,2008,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,106293.0,38000000,109906372,0,0,13
tt1064215,Strangers,Strangers,0,2007,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,492.0,9000000,82391145,0,0,14
tt1064932,Welcome to the Sticks,Bienvenue chez les Ch'tis,0,2008,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,40861.0,11000000,245144417,0,0,13
tt1065073,Boyhood,Boyhood,0,2014,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,345823.0,4000000,48137666,0,1,7
tt1067106,A Christmas Carol,A Christmas Carol,0,2009,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,107883.0,200000000,325286646,1,1,12
tt1067583,Water for Elephants,Water for Elephants,0,2011,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,114225.0,38000000,117094902,1,0,10
tt1067774,Monte Carlo,Monte Carlo,0,2011,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,43351.0,20000000,39782683,0,0,10
tt1068242,Footloose,Footloose,0,2011,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.9,47970.0,24000000,63543328,0,0,10
tt1068641,The Burning Plain,The Burning Plain,0,2008,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,19758.0,20000000,5642478,0,0,13
tt1068678,Veronika Decides to Die,Veronika Decides to Die,0,2009,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,12502.0,9000000,1709178,0,0,12
tt1068680,Yes Man,Yes Man,0,2008,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,348882.0,70000000,223241637,1,0,13
tt1068774,Nobody,Nobody,0,2007,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,510.0,17000000,61779301,0,0,14
tt1068953,House of Good and Evil,House of Good and Evil,0,2013,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,7933.0,150000,560000,0,0,8
tt1068997,Noah's Ark,El arca,0,2007,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,440.0,1005000,2305000,0,0,14
tt1071228,I Was Here,Mina olin siin,0,2008,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,1124.0,5500000,5483299,0,0,13
tt1071798,Frozen,Frozen,0,2007,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,213.0,150000000,1274219009,0,0,14
tt1071812,Mao's Last Dancer,Mao's Last Dancer,0,2009,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.3,7761.0,25000000,23914731,0,0,12
tt1071832,Stolen,Stolen,0,2005,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,157.0,35000000,2106557,0,0,16
tt1071875,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,0,2011,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,115470.0,57000000,132563930,0,0,10
tt1072458,The Wrath,The Wrath,0,2007,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,56.0,12000000,96800000,0,0,14
tt1073096,44,44,0,2007,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,80.0,50000000,3324330,0,0,14
tt1073105,The Descent: Part 2,The Descent: Part 2,0,2009,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,46108.0,6000200,7048886,0,0,12
tt1073241,Nothing But the Truth,Nothing But the Truth,0,2008,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,37409.0,11500000,409832,0,0,13
tt1073498,Meet the Spartans,Meet the Spartans,0,2008,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8,106356.0,30000000,84646831,0,0,13
tt1074638,Skyfall,Skyfall,0,2012,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,668290.0,200000000,1108561013,1,1,9
tt1074654,Trapped,Trapped,0,2009,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,101.0,30000000,13414416,0,0,12
tt1075114,Tutta la vita davanti,Tutta la vita davanti,0,2008,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2985.0,5940000,4250000,0,0,13
tt1075417,Race to Witch Mountain,Race to Witch Mountain,0,2009,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,58161.0,50000000,106303988,0,0,12
tt1075636,Blood Ties,Blood Ties,0,2007,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,75.0,25500000,2415472,0,0,14
tt1075644,Restless,Restless,0,2008,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,206.0,8000000,163265,0,0,13
tt1075747,Jonah Hex,Jonah Hex,0,2010,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.7,57420.0,47000000,10539000,0,0,11
tt1075748,Joy,Joy,0,2009,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,21.0,23000000,36642838,0,0,12
tt1076821,The Dollhouse,Kannô no yakata: hitozuma shôten,0,2004,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,39.0,800000,5034794,0,0,17
tt1077368,Dark Shadows,Dark Shadows,0,2012,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2,257050.0,150000000,245527149,1,1,9
tt1078588,My Sister's Keeper,My Sister's Keeper,0,2009,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,91821.0,30000000,95714875,0,0,12
tt10785942,Freddy vs. Jason 2,Freddy vs. Jason 2,0,2012,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,30.0,30000000,114908830,0,0,9
tt1078912,Night at the Museum: Battle of the Smithsonian,Night at the Museum: Battle of the Smithsonian,0,2009,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,186819.0,150000000,413106170,0,0,12
tt1078940,Couples Retreat,Couples Retreat,0,2009,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,105415.0,70000000,171844840,0,0,12
tt1079348,Broken,Broken,0,2007,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,39.0,56000000,34737199,0,0,14
tt1080016,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs,0,2009,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,234215.0,90000000,886686817,0,0,12
tt1082853,Management,Management,0,2008,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,17501.0,75000000,195745823,0,0,13
tt1082868,Quarantine,Quarantine,0,2008,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,72279.0,12000000,40855419,0,0,13
tt1082886,The Wackness,The Wackness,0,2008,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,30390.0,6000000,3175469,1,0,13
tt1083452,Eddie the Eagle,Eddie the Eagle,0,2015,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,89781.0,23000000,46152411,1,0,6
tt1083456,Fired Up!,Fired Up!,0,2009,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,43394.0,20000000,18599102,0,0,12
tt1084726,Panic,Pánik,0,2008,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,373.0,48000000,197079546,0,0,13
tt1084972,Wanted,Wanted,0,2009,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,23228.0,75000000,342463063,0,0,12
tt10857276,Tommy,Tommy,0,2015,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,30.0,5000000,34251525,0,0,6
tt1086772,Blended,Blended,0,2014,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,126433.0,40000000,127994610,0,0,7
tt1087446,Five,Five,0,2007,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,35.0,7000000,91500000,0,0,14
tt1087453,In Real Life,Het echte leven,0,2008,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,384.0,25000000,68377859,0,0,13
tt1090647,Coyote,Coyote,0,2007,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,143.0,45000000,113916474,0,0,14
tt1090677,Rounds,Rounds,0,2008,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,49.0,20000000,17280326,0,0,13
tt1091191,Lone Survivor,Lone Survivor,0,2013,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,277161.0,40000000,149295601,0,0,8
tt1091229,CC2C,Chandni Chowk to China,0,2009,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,8370.0,12000000,17000000,0,0,12
tt1091232,Not Fade Away,Not Fade Away,0,2008,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,7.0,20000000,610792,0,0,13
tt1091616,Exodus,Cheut ai kup gei,0,2007,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,768.0,140000000,268031828,0,0,14
tt1091617,Expelled: No Intelligence Allowed,Expelled: No Intelligence Allowed,0,2008,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,12010.0,3500000,7700000,0,0,13
tt1091751,The Longshots,The Longshots,0,2008,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,4103.0,23000000,11767866,0,0,13
tt1091821,Noah,Noah,0,2012,137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,272.0,125000000,362637473,1,0,9
tt1092004,Glass,Glass: A Portrait of Philip in Twelve Parts,0,2007,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.4,741.0,20000000,246941965,0,0,14
tt1092026,Paul,Paul,0,2011,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,244612.0,40000000,97984015,0,0,10
tt1092034,Fate,Sookmyeong,0,2008,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,250.0,185000000,261119292,0,0,13
tt1093357,The Darkest Hour,The Darkest Hour,0,2011,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,60058.0,30000000,64626786,0,0,10
tt1093366,Homecoming,Homecoming,0,2005,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,10.0,175000000,880166924,0,0,16
tt1093370,Jab We Met,Jab We Met,0,2007,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,50574.0,2300000,4600000,0,0,14
tt1093908,Confessions of a Shopaholic,Confessions of a Shopaholic,0,2009,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,76637.0,40000000,108332743,0,0,12
tt1094241,Bride Flight,Bride Flight,0,2008,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2590.0,6400000,2556911,0,0,13
tt1094588,Dusk,Dusk,0,2008,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,20.0,19000000,25836616,0,0,13
tt1095174,New in Town,New in Town,0,2009,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,22712.0,8000000,29010817,0,0,12
tt1095217,Bad Lieutenant: Port of Call New Orleans,The Bad Lieutenant: Port of Call - New Orleans,0,2009,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,75989.0,25000000,10589102,0,1,12
tt1095417,Morning,Morning,0,2010,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,61.0,40000000,60040976,0,0,11
tt1098327,Dragonball Evolution,Dragonball Evolution,0,2009,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,72618.0,30000000,58228460,0,0,12
tt1099212,Twilight,Twilight,0,2008,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2,445582.0,37000000,393616788,0,0,13
tt1100089,Foxcatcher,Foxcatcher,0,2014,134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,139074.0,24000000,12096300,0,0,7
tt1100119,Shorts,Shorts,0,2008,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,7261.0,40000000,28972508,0,1,13
tt1103153,Killers,Killers,0,2010,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,89980.0,75000000,98159963,0,0,11
tt1103275,Two Lovers,Two Lovers,0,2008,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,39371.0,9800000,16303643,1,0,13
tt1103982,The Girlfriend Experience,The Girlfriend Experience,0,2009,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,16396.0,1700000,1007962,0,1,12
tt1104001,TRON: Legacy,Tron,0,2010,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,324581.0,170000000,400062763,1,0,11
tt1104083,Little Ashes,Little Ashes,0,2008,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,9030.0,2500000,767567,0,0,13
tt1104733,Hamlet 2,Hamlet 2,0,2008,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,16881.0,9000000,4886216,0,0,13
tt1105301,Unhinged,Unhinged,0,2007,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,9.0,33000000,39238300,0,0,14
tt1105323,The Blue,Abi,0,2001,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,292.0,4500000,58853106,0,0,20
tt1105733,Kismat Konnection,Kismat Konnection,0,2008,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,5481.0,4180000,11000000,0,0,13
tt1107319,Dirty Girl,Dirty Girl,0,2010,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,10701.0,4000000,143485,0,0,11
tt1107807,The Detective,C+ jing taam,0,2007,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1206.0,4490000,6500000,0,0,14
tt1107838,On the Job Training,On the Job Training,0,2007,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,22.0,1052753,466088,0,0,14
tt1109488,Mars,Mars,0,2010,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,395.0,150000000,38992758,0,0,11
tt1109574,Between Us,Between Us,0,2012,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,1087.0,35000000,62832209,0,0,9
tt1109624,Paddington,Paddington,0,2014,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,106288.0,55000000,259207227,0,0,7
tt1110037,Antidur,Antidur,0,2007,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,214.0,5000000,1413000,0,0,14
tt1111235,Trance,Trance,0,2010,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,153.0,20000000,24261569,0,0,11
tt1111422,The Taking of Pelham 123,The Taking of Pelham 123,0,2009,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,192383.0,100000000,150166126,1,1,12
tt1111918,The Line,La linea,0,2009,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,3672.0,28000000,186797986,0,0,12
tt1114677,Hannah Montana: The Movie,Hannah Montana: The Movie,0,2009,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,41385.0,35000000,155545279,0,0,12
