tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,Adult,Animation,Fantasy,Game-Show,History,Music,Musical,News,Reality-TV,Sci-Fi,Short,Sport,Talk-Show,War,Western,averageRating,numVotes,budget,revenue,isTopActor,isTopDirector
tt1837703,The Fifth Estate,The Fifth Estate,0,2013,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,40221.0,28000000,8555008,True,True
tt1837709,Winter's Tale,Winter's Tale,0,2014,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2,53670.0,60000000,30800231,True,False
tt1839492,Ruby Sparks,Ruby Sparks,0,2012,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.2,98620.0,8000000,9128263,True,True
tt1839596,Rockstar,Rockstar,0,2011,159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.7,42356.0,10920000,19660000,True,False
tt1839642,The Face of Love,The Face of Love,0,2013,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,5437.0,4000000,350006,True,True
tt1840309,Divergent,Divergent,0,2014,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,441900.0,85000000,288747895,True,True
tt1840417,The Words,The Words,0,2012,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,76739.0,6000000,13231461,True,False
tt1841701,Foreigner,Lao Wai,0,2010,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,25.0,35000000,145374099,False,False
tt1842356,Entity,Entity,0,2012,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,2180.0,9000000,13277558,False,False
tt1842367,Friendship,Friendship: Theu kap chan,0,2008,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,235.0,3000000,14016568,False,False
tt1843866,Captain America: The Winter Soldier,Captain America: The Winter Soldier,0,2014,136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.7,785242.0,170000000,714766572,True,True
tt1843902,Dinosaur,Dinosaur,0,2011,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,31.0,127500000,354248063,False,False
tt1844673,Green,Green,0,2010,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,35.0,200000000,219851172,False,False
tt1846492,Imagine,Imagine,0,2012,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,2557.0,7000000,86026201,True,False
tt1846589,Hunter Killer,Hunter Killer,0,2018,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,59694.0,40000000,31672678,True,False
tt1846724,Run,Run,0,2002,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.7,12.0,45000000,224834564,False,False
tt1847680,Runaway,Runaway,0,2012,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,379.0,45000000,153000000,False,False
tt1848771,Aarakshan,Aarakshan,0,2011,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,5357.0,6100000,7900000,False,False
tt1848832,Crawl,Crawl,0,2011,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,1235.0,13500000,89203432,False,False
tt1849810,Mafia,Mafia,0,2012,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,615.0,10000000,19000000,True,False
tt1850397,The Loft,The Loft,0,2014,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,54487.0,14000000,10076790,True,False
tt1850457,Sisters,Sisters,0,2015,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,65240.0,30000000,105011053,True,True
tt1850461,Wake Up,Wake Up,0,2011,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,9.0,3000000,11000000,False,False
tt1853728,Django Unchained,Django Unchained,0,2012,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.4,1441999.0,100000000,425368238,True,True
tt1854364,The Union,The Union,0,2011,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,146.0,60000000,71073932,False,True
tt1854518,City of God,City of God,0,2011,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,615.0,3300000,30641770,False,False
tt1854564,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,0,2013,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8,114508.0,90000000,199850315,True,False
tt1855199,End of Watch,End of Watch,0,2012,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,237314.0,7000000,48126384,True,True
tt1855325,Resident Evil: Retribution,Resident Evil: Retribution,0,2012,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.4,137813.0,65000000,240159255,True,False
tt1856101,Blade Runner 2049,Blade Runner 2049,0,2017,164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,513801.0,150000000,259239658,True,True
tt1857627,Bank,Bank,0,2011,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,8.0,20000000,64822796,False,False
tt1857842,Inhuman Resources,Redd Inc.,0,2012,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,2627.0,500000,1000000,False,False
tt1857921,Time,Time,0,2014,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,27.0,242000000,758000000,False,False
tt1859522,Kiss Me,Kyss mig,0,2011,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,10419.0,410000,726000,False,False
tt1859618,1,1,0,2020,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,32.0,250000000,954305868,True,False
tt1859650,To Rome with Love,To Rome with Love,0,2012,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,86681.0,17000000,73244881,True,True
tt1860152,17 Girls,17 filles,0,2011,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3180.0,4141459,201607,False,False
tt1860213,Dirty Grandpa,Dirty Grandpa,0,2016,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,119106.0,11500000,94073028,True,True
tt1860252,Interview with a Vampire,Interview with a Vampire,0,2011,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,59.0,60000000,223664608,False,False
tt1860353,Turbo,Turbo,0,2013,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,91148.0,135000000,282570682,True,False
tt1860357,Deepwater Horizon,Deepwater Horizon,0,2016,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.1,161507.0,110000000,121790373,True,True
tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,0,2012,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,124013.0,750000,4424699,True,False
tt1863296,You & Me,Kimi to boku,0,2011,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,176.0,75000000,351723989,False,False
tt1864492,Stitch,Stitch,0,2013,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,617.0,80000000,273144151,True,False
tt1865385,Hall Pass,Hall Pass,0,2006,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,14.0,36000000,86157237,False,False
tt1866249,The Sessions,The Sessions,0,2012,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,42165.0,1000000,9138338,True,True
tt1867616,Eternity,Tee rak,0,2011,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,71.0,1650000,30500000,False,False
tt1869318,Broken,Broken,0,2012,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,20.0,56000000,34737199,False,False
tt1869470,Hollow,Hollow,0,2011,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,9875.0,100000000,206071502,False,False
tt1869716,The East,The East,0,2013,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,49681.0,6500000,2401510,True,True
tt1871403,The Girl,The Girl,0,2011,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,29.0,21000000,31635150,False,False
tt1872026,Cure,Cure,0,2011,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,14.0,62000000,288175335,False,False
tt1872101,Fanny,Fanny,0,2013,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1079.0,6000000,6795771,True,True
tt1872181,The Amazing Spider-Man 2,The Amazing Spider-Man 2,0,2014,142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,440144.0,200000000,708962323,True,False
tt1872194,The Judge,The Judge,0,2014,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,186058.0,50000000,83719388,True,True
tt1872204,The Raid,The Raid,0,2012,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,155.0,4500000,6566916,False,False
tt1876409,Oblivion,Oblivion,0,2011,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,14.0,120000000,286168572,False,False
tt1876451,Sparkle,Sparkle,0,2012,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.7,6107.0,14000000,24637469,True,True
tt1876517,Legend of Kung Fu Rabbit,Tu xia chuan qi,0,2011,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,591.0,19000000,3699225,True,False
tt1877707,The Black Hole,Mind's Eye,0,2016,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,490.0,20000000,35841901,True,False
tt1877741,Psychopaths,Psychopaths,0,2010,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,38.0,15000000,33035736,False,False
tt1877832,X-Men: Days of Future Past,X-Men: Days of Future Past,0,2014,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.9,683299.0,250000000,747862775,True,True
tt1878841,The Darkness,The Darkness,0,2016,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,15579.0,4000000,10898293,True,False
tt1878870,The Edge of Seventeen,The Edge of Seventeen,0,2016,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,114997.0,9000000,18803648,True,True
tt1878917,The Pledge,The Pledge,0,2011,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,180.0,35000000,29400000,False,False
tt1881002,Maggie,Maggie,0,2015,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.6,43526.0,4000000,187112,True,False
tt1883160,The Visitor,Cibrâil,0,2011,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,627.0,4000000,18197518,False,False
tt1887702,Club,Club,0,2011,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,13.0,63000000,100853753,False,False
tt1891892,Quiz,Quiz,0,2012,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1821.0,31000000,24822619,False,False
tt1893195,A.C.A.B. - All Cops Are Bastards,A.C.A.B. - All Cops Are Bastards,0,2012,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,7557.0,5000000,3300000,True,False
tt1893261,Invisible,Lo Roim Alaich,0,2011,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,79.0,7000000,130234661,False,True
tt1895408,The Castle,Il castello,0,2011,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,78.0,786675,861789,False,False
tt1895587,Spotlight,Spotlight,0,2015,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,446267.0,20000000,98690254,True,True
tt1899353,The Raid: Redemption,Serbuan maut,0,2011,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,197948.0,1100000,4105187,False,False
tt1904861,Chinatown,Chinatown,0,2011,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,552.0,6000000,30000000,True,False
tt1904995,Paranoia,Paranoia,0,2012,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,34.0,35000000,13785015,False,False
tt1904996,Parker,Parker,0,2013,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,119685.0,35000000,46216641,True,True
tt1905041,Fast & Furious 6,Furious 6,0,2013,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,383193.0,160000000,788680968,True,False
tt1907622,The Long Goodbye,Bei yi wang de shi guang,0,2010,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,47.0,1700000,959000,False,False
tt1907628,Fly Away,"Bis zum Horizont, dann links!",0,2012,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,112.0,22000000,25143818,True,False
tt1907632,Boys,Boys,0,2011,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,9.0,90000000,426505244,False,False
tt1907657,The Other,Digari,0,2010,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,62.0,100000000,170432927,False,False
tt1907668,Flight,Flight,0,2012,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,340000.0,31000000,161772375,True,True
tt1910536,Echo,Echo,0,2011,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,8.0,5000000,124048,False,False
tt1910608,The Good Lie,The Good Lie,0,2012,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,110.0,20000000,3396345,False,False
tt1910670,Weekend,Weekend,0,2011,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,7.0,120000,484592,False,False
tt1911600,Miss Bala,Miss Bala,0,2011,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,9033.0,15000000,15200000,False,False
tt1911644,The Call,The Call,0,2013,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,117771.0,13000000,68572378,True,True
tt1911658,Penguins of Madagascar,Penguins of Madagascar,0,2014,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,85601.0,132000000,373552094,False,False
tt1915581,Magic Mike,Magic Mike,0,2012,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,135257.0,7000000,167221571,True,True
tt1918886,Joker,Joker,0,2012,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4,5412.0,55000000,1074251311,False,False
tt1920849,Bachelorette,Bachelorette,0,2012,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,46426.0,3000000,11947954,True,True
tt1920885,Big Fish & Begonia,Da yu hai tang,0,2016,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,5823.0,4531653,84552250,False,False
tt1921043,The Clown,O Palhaço,0,2011,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,4987.0,1400000,115103,False,False
tt1921064,Pompeii,Pompeii,0,2014,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,109171.0,100000000,117831631,True,False
tt1921152,Truth,Truth,0,2011,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,85.0,38000000,321682600,False,False
tt1922612,Glee: The 3D Concert Movie,Glee: The 3D Concert Movie,0,2011,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.5,5809.0,9000000,18663238,True,True
tt1922685,Phantom,Phantom,0,2013,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9,14141.0,10000000,1034589,True,True
tt1922721,Beauty,Skoonheid,0,2011,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,1793.0,25000000,424967620,False,False
tt1922777,Sinister,Sinister,0,2012,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,236379.0,3000000,82515113,True,True
tt1924244,Continental,Continental,0,2013,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,264.0,95000000,877244782,True,False
tt1924245,Cry Macho,Cry Macho,0,2021,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7,16119.0,33000000,11780000,True,True
tt1924396,The Best Offer,La migliore offerta,0,2013,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,114182.0,13500000,19255873,True,True
tt1924429,Trance,Trance,0,2013,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,112243.0,20000000,24261569,True,True
tt1924435,Let's Be Cops,Let's Be Cops,0,2014,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,131077.0,17000000,136621271,True,False
tt1925431,Fire with Fire,Fire with Fire,0,2012,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,26109.0,20000000,4636169,True,False
tt1925466,Mall,Mall,0,2014,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1428.0,26000000,183293131,True,False
tt1927067,Jump,Jump,0,2012,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,402.0,50000000,188441614,False,False
tt1928130,Breathe,Breathe,0,2011,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,68.0,10000000,45000000,False,False
tt1929263,Heaven Is for Real,Heaven Is for Real,0,2014,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,26607.0,12000000,101332962,True,True
tt1930458,Red Line,Red Line,0,2013,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,1198.0,52000000,98126565,False,False
tt1930463,Ride,Ride,0,2014,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,4129.0,23000000,36642838,True,False
tt1931435,The Big Wedding,The Big Wedding,0,2013,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,48797.0,35000000,21819348,True,True
tt1931533,Seven Psychopaths,Seven Psychopaths,0,2012,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,249796.0,15000000,33035736,True,True
tt1931601,Venom,Venom,0,2011,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,214.0,110000000,454000000,False,False
tt1932702,Resurrection,Seru,0,2011,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,99.0,40000000,125729635,False,False
tt1932767,What Maisie Knew,What Maisie Knew,0,2012,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,27398.0,6000000,1066471,True,False
tt1934226,Dark Blue,Dark Blue,0,2011,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,11.0,15000000,9237470,False,False
tt1934231,Delhi Belly,Delhi Belly,0,2011,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,29136.0,4090000,18035000,True,True
tt1935089,Blind,Blind,0,2016,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,3996.0,29000000,309208309,True,False
tt1935094,The Cat,Go-hyang-i: Jook-eum-eul bo-neun doo gae-eui noon,0,2011,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,1202.0,109000000,133818283,False,False
tt1935158,Key,Key,0,2011,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,231.0,10000000,167184112,False,False
tt1935179,Mud,Mud,0,2012,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,174910.0,10000000,21587700,True,True
tt1935859,Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Home for Peculiar Children,0,2016,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,164452.0,110000000,296482446,True,True
tt1935914,The Last Days,Los últimos días,0,2013,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,8294.0,10600000,24084,True,False
tt1937274,Hurricane,"Ouragan, l'odyssée d'un vent",0,2015,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,230.0,10000000,2137751,False,False
tt1937339,Sseo-ni,Sseo-ni,0,2011,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,5570.0,3550000,48000000,False,False
tt1942831,Company,Company,0,2011,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7,1202.0,70000000,65977295,True,False
tt1943765,Morgan,Morgan,0,2012,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.7,1502.0,8000000,8810591,False,False
tt1945037,Begin Again,Begin Again,0,2013,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,63.0,8000000,63464861,False,False
tt1946217,Falling...,Falling...,0,2012,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,21.0,25000000,40903593,False,False
tt1946298,The Lookout,Le guetteur,0,2012,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,2720.0,16000000,5367030,True,True
tt1946347,Gladiators of Rome,Gladiatori di Roma,0,2012,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,1445.0,40000000,10079201,False,False
tt1946502,UglyDolls,UglyDolls,0,2019,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,6515.0,45000000,32450241,True,True
tt1948150,Singham,Singham,0,2011,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,15647.0,3062000,25034000,False,False
tt1950186,Ford v Ferrari,Ford v Ferrari,0,2019,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,342191.0,97600000,225508210,True,True
tt1951181,The Immigrant,The Immigrant,0,2013,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,31120.0,16000000,5867686,True,True
tt1951261,The Hangover Part III,The Hangover Part III,0,2013,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,304058.0,103000000,362000072,True,True
tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,0,2013,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,636972.0,130000000,847423452,True,True
tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,0,2014,123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6,433434.0,125000000,752100229,True,True
tt1951266,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,0,2015,137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6,305716.0,160000000,653428261,True,True
tt1954206,The Dirty Picture,The Dirty Picture,0,2011,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,9298.0,2600000,17000000,False,False
tt1954352,Crooked Arrows,Crooked Arrows,0,2012,105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,1934.0,13000000,1832541,False,False
tt1954470,Gangs of Wasseypur,Gangs of Wasseypur,0,2012,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,90666.0,1400000,4100000,False,True
tt1954701,A Coffee in Berlin,Oh Boy,0,2012,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,15814.0,300000,2750275,True,False
tt1956620,Sex Tape,Sex Tape,0,2014,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,110438.0,40000000,126069509,True,True
tt1959381,Fang,Fang,0,2011,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,15.0,14000000,34793160,False,False
tt1959490,Noah,Noah,0,2014,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,249722.0,125000000,362637473,True,True
tt1959563,The Hitman's Bodyguard,The Hitman's Bodyguard,0,2017,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,215605.0,30000000,176586701,True,False
tt1961175,American Assassin,American Assassin,0,2017,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,77524.0,33000000,67200000,True,True
tt1961386,Ice,Led,0,2012,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,1677.0,59000000,383257136,False,False
tt1961675,Inside,Yeralti,0,2012,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,8541.0,175000000,857611174,False,True
tt1964418,Tomorrowland,Tomorrowland,0,2015,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,178064.0,190000000,209154322,True,True
tt1966359,Father Figures,Father Figures,0,2017,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,19246.0,25000000,25601244,True,True
tt1967545,Labor Day,Labor Day,0,2013,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,44592.0,18000000,20275812,True,True
tt1967669,Tag,Tag,0,2015,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,235.0,28000000,75100000,False,False
tt1969062,Infinitely Polar Bear,Infinitely Polar Bear,0,2014,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,15790.0,6700000,1430655,True,False
tt1971352,Compliance,Compliance,0,2012,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.4,33462.0,270000,319285,False,False
tt1971397,Favor,Favor,0,2013,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,928.0,20000000,97644617,False,False
tt1972571,A Most Wanted Man,A Most Wanted Man,0,2014,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,74911.0,15000000,31554855,True,True
tt1972591,King Arthur: Legend of the Sword,King Arthur: Legend of the Sword,0,2017,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,205733.0,175000000,148675066,True,True
tt1972779,The Best of Me,The Best of Me,0,2014,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,69581.0,26000000,35926213,True,False
tt1974419,The Neon Demon,The Neon Demon,0,2016,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,90378.0,7000000,3377430,True,True
tt1974420,Rules Don't Apply,Rules Don't Apply,0,2016,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,10653.0,25000000,3885342,True,True
tt1975126,Black Heart,Black Heart,0,2011,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,26.0,24000000,2319124,False,False
tt1975179,Hollow,Hollow,0,2011,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,101.0,100000000,206071502,False,False
tt1976009,Victor Frankenstein,Victor Frankenstein,0,2015,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,55222.0,40000000,34227298,True,False
tt1976608,Sholem Aleichem: Laughing in the Darkness,Sholem Aleichem: Laughing in the Darkness,0,2011,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,176.0,500000,845188,False,False
tt1977822,Inside,Inside,0,2012,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,456.0,175000000,857611174,False,False
tt1979320,Rush,Rush,0,2013,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,456039.0,33000000,244721064,True,True
tt1979376,Toy Story 4,Toy Story 4,0,2019,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,226102.0,175000000,1073394593,True,True
tt1979388,The Good Dinosaur,The Good Dinosaur,0,2015,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,109001.0,175000000,332207671,True,False
tt1980198,Mysterious Island,Gu dao jing hun,0,2011,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,312.0,79000000,355692760,False,False
tt1980209,Pain & Gain,Pain & Gain,0,2013,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,209324.0,25000000,87305549,True,True
tt1980929,Begin Again,Begin Again,0,2013,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.4,150472.0,8000000,63464861,True,True
tt1980986,Housefull 2,Housefull 2,0,2012,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.3,14089.0,6071922,25097277,False,False
tt1981107,The Young and Prodigious T.S. Spivet,The Young and Prodigious T.S. Spivet,0,2013,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,17859.0,33000000,9494789,True,True
