# actor_name
Monica Bellucci
Bryce Dallas Howard
Kim Dickens
Dianne Wiest
Olivia Colman
Andrea Riseborough
Madeleine Stowe
Juliette Lewis
Marisa Paredes
Audrey Tautou
Miranda Richardson
Ashley Judd
Thandiwe Newton
Radha Mitchell
Susan Sarandon
Eva Green
Veronica Cartwright
Sissy Spacek
Paula Patton
Patricia Arquette
Catherine McCormack
Mary-Louise Parker
Zazie Beetz
Mila Kunis
Freida Pinto
Clémence Poésy
Nathalie Baye
Sophie Marceau
Rene Russo
Janet Leigh
Helen Mirren
Vera Miles
Emmy Rossum
Diane Venora
Renée Zellweger
Anna Paquin
Sally Hawkins
Alicia Vikander
January Jones
Julia Ormond
Grace Kelly
Eva Mendes
Julie Delpy
Hiam Abbass
Julie Christie
Kristin Scott Thomas
Emma Thompson
Kelly Reilly
Anjelica Huston
Demi Moore
Maribel Verdú
Taraji P. Henson
Gena Rowlands
Evan Rachel Wood
Linda Fiorentino
Brie Larson
Ingrid Bergman
Yeo-jeong Cho
So-dam Park
Meg Ryan
Salli Richardson-Whitfield
Faye Dunaway
Cybill Shepherd
Sharon Stone
Andie MacDowell
Nicoletta Braschi
Saffron Burrows
Holly Hunter
Ziyi Zhang
Samantha Morton
